,zip_code,region,province,latitude,longitude
141,2180,Flanders,Antwerp,51.28418170325203,4.430595964227642
142,2200,Flanders,Antwerp,51.165345412972975,4.832837705945946
143,2220,Flanders,Antwerp,51.07132136046512,4.72366618372093
144,2221,Flanders,Antwerp,51.04763303571429,4.770615421428571
145,2222,Flanders,Antwerp,51.101427432,4.738720828
146,2223,Flanders,Antwerp,51.02507235,4.694013325
147,2230,Flanders,Antwerp,51.04498094078947,4.870247475
148,2235,Flanders,Antwerp,51.06384807560976,4.811702234146342
149,2240,Flanders,Antwerp,51.21684669389313,4.666470290839695
150,2242,Flanders,Antwerp,51.22593033333333,4.7005767333333335
151,2243,Flanders,Antwerp,51.20044648333334,4.703152691666666
152,2250,Flanders,Antwerp,51.162545060344826,4.888384770689656
153,2260,Flanders,Antwerp,51.106840987719295,4.8823468701754384
154,2270,Flanders,Antwerp,51.13825116078432,4.759184301960785
155,2275,Flanders,Antwerp,51.24608366296296,4.824611825925926
156,2280,Flanders,Antwerp,51.18068635,4.7431999282051285
157,2288,Flanders,Antwerp,51.168073337500005,4.7378054125
158,2290,Flanders,Antwerp,51.20773193421053,4.7697542236842105
159,2300,Flanders,Antwerp,51.32135638,4.943189636146789
160,2310,Flanders,Antwerp,51.341649322222224,4.765725206666667
161,2320,Flanders,Antwerp,51.4008727898305,4.759904771186441
162,2321,Flanders,Antwerp,51.44490578333333,4.729640016666667
163,2322,Flanders,Antwerp,51.41948285,4.761960214285715
164,2323,Flanders,Antwerp,51.398841233333336,4.799843311111111
165,2328,Flanders,Antwerp,51.47833653103448,4.797572020689655
166,2330,Flanders,Antwerp,51.35899481304348,4.86516534347826
167,2340,Flanders,Antwerp,51.309618692307694,4.8320549
168,2350,Flanders,Antwerp,51.31132610444444,4.881445245555556
169,2360,Flanders,Antwerp,51.31650008287672,4.989373267123288
170,2370,Flanders,Antwerp,51.32409284556962,5.091116049367089
171,2380,Flanders,Antwerp,51.37827696792453,4.996808954716982
172,2381,Flanders,Antwerp,51.41030759041096,5.002407773972603
173,2382,Flanders,Antwerp,51.447659202941175,5.05159725
174,2387,Flanders,Antwerp,51.4401347,4.92561055
175,2390,Flanders,Antwerp,51.29892735113637,4.715593451136364
176,2400,Flanders,Antwerp,51.19552718083333,5.129732636666668
177,2430,Flanders,Antwerp,51.084851724761904,5.031372174285715
178,2431,Flanders,Antwerp,51.06349248148148,4.977334414814815
179,2440,Flanders,Antwerp,51.16018756954887,4.989670912030075
180,2450,Flanders,Antwerp,51.12752057654321,5.075705841975309
181,2460,Flanders,Antwerp,51.23583529818182,4.93158271090909
182,2470,Flanders,Antwerp,51.26606472452831,5.085717077358491
183,2480,Flanders,Antwerp,51.239650403333336,5.122394307777777
184,2490,Flanders,Antwerp,51.17250004742267,5.177475342268041
185,2491,Flanders,Antwerp,51.13548302,5.159791906666666
186,2500,Flanders,Antwerp,51.133006663526565,4.566026311111111
187,2520,Flanders,Antwerp,51.19126176862745,4.5859008797385625
188,2530,Flanders,Antwerp,51.16933819534884,4.497370522093023
189,2531,Flanders,Antwerp,51.175952325,4.525478641666667
190,2540,Flanders,Antwerp,51.1503609875,4.4729853875000005
191,2547,Flanders,Antwerp,51.12645117959183,4.496235716326531
192,2550,Flanders,Antwerp,51.12924031954888,4.452981711278196
193,2560,Flanders,Antwerp,51.15584684513274,4.659942338938054
194,2570,Flanders,Antwerp,51.0948982323077,4.508713935384615
195,2580,Flanders,Antwerp,51.05674920909091,4.651946290909091
196,2590,Flanders,Antwerp,51.11063473764706,4.653331871764706
197,2600,Flanders,Antwerp,51.19124909965157,4.432625074912893
198,2610,Flanders,Antwerp,51.174085024822695,4.394008931205674
199,2620,Flanders,Antwerp,51.14136683636364,4.341172115151515
200,2627,Flanders,Antwerp,51.12178067049181,4.337648342622951
201,2630,Flanders,Antwerp,51.12798963854166,4.382297940625
202,2640,Flanders,Antwerp,51.170963733467744,4.454435235080645
203,2650,Flanders,Antwerp,51.15840471103896,4.439073336363636
204,2660,Flanders,Antwerp,51.17860818564356,4.358069471287129
205,2800,Flanders,Antwerp,51.02575533784947,4.476874440430107
206,2801,Flanders,Antwerp,51.048384414285714,4.418291257142857
207,2811,Flanders,Antwerp,51.01623917333333,4.425738393333333
208,2812,Flanders,Antwerp,51.00848241111111,4.5143633
209,2820,Flanders,Antwerp,51.02433636129032,4.555112333870968
210,2830,Flanders,Antwerp,51.06117171818182,4.360824748484848
211,2840,Flanders,Antwerp,51.09048178333333,4.4054561
212,2845,Flanders,Antwerp,51.10997388181818,4.3325697454545455
213,2850,Flanders,Antwerp,51.09387374615385,4.3694546615384615
214,2860,Flanders,Antwerp,51.051665075,4.5053132
215,2870,Flanders,Antwerp,51.07762308,4.3110733
216,2880,Flanders,Antwerp,51.09638165,4.2455253200000005
217,2890,Flanders,Antwerp,51.05000429090909,4.207548227272728
218,2900,Flanders,Antwerp,51.25414997241379,4.493363982758621
219,2910,Flanders,Antwerp,51.460892316666666,4.4623726
220,2920,Flanders,Antwerp,51.386774654545455,4.478865390909091
221,2930,Flanders,Antwerp,51.2990182630137,4.4896110931506845
222,2940,Flanders,Antwerp,51.32187816923077,4.391374130769231
223,2950,Flanders,Antwerp,51.32787154705882,4.420912917647059
224,2960,Flanders,Antwerp,51.32054297,4.61309887
225,2970,Flanders,Antwerp,51.24608840476191,4.591446542857144
226,2980,Flanders,Antwerp,51.26178963636364,4.662311981818181
227,2990,Flanders,Antwerp,51.365402869565216,4.5489722
228,3000,Flanders,Flemish Brabant,50.87862970836576,4.706081979182879
229,3001,Flanders,Flemish Brabant,50.86409340625,4.693823891666667
230,3010,Flanders,Flemish Brabant,50.88769896724138,4.731078201724138
231,3012,Flanders,Flemish Brabant,50.91369330857143,4.712665948571428
232,3018,Flanders,Flemish Brabant,50.930006425,4.697025141666667
233,3020,Flanders,Flemish Brabant,50.90302603333333,4.6566591494623655
234,3040,Flanders,Flemish Brabant,50.77266775945946,4.613030251351352
235,3050,Flanders,Flemish Brabant,50.83455300909091,4.667221627272728
236,3051,Flanders,Flemish Brabant,50.80189471428572,4.650283757142858
237,3052,Flanders,Flemish Brabant,50.827142471428566,4.708127271428571
238,3053,Flanders,Flemish Brabant,50.83390796428572,4.7274006250000005
239,3060,Flanders,Flemish Brabant,50.86207537857143,4.630759021428572
240,3061,Flanders,Flemish Brabant,50.84800638888888,4.588993744444444
241,3070,Flanders,Flemish Brabant,50.88586207755103,4.537471626530612
242,3071,Flanders,Flemish Brabant,50.90241681428571,4.564025376190476
243,3078,Flanders,Flemish Brabant,50.876285422222224,4.575772562962963
244,3080,Flanders,Flemish Brabant,50.82557084230769,4.514167743589744
245,3090,Flanders,Flemish Brabant,50.77038445957447,4.527141814893617
246,3110,Flanders,Flemish Brabant,50.95609061489362,4.728123791489362
247,3111,Flanders,Flemish Brabant,50.94920965,4.760080308333333
248,3118,Flanders,Flemish Brabant,50.97137816,4.69770384
249,3120,Flanders,Flemish Brabant,50.99787984318182,4.72042
250,3128,Flanders,Flemish Brabant,51.00022925588235,4.74964135882353
251,3130,Flanders,Flemish Brabant,51.014223874418605,4.786124230232558
252,3140,Flanders,Flemish Brabant,51.004833613253005,4.649396695180723
253,3150,Flanders,Flemish Brabant,50.96657972524272,4.631785121359223
254,3190,Flanders,Flemish Brabant,50.9769685,4.5760667625
255,3191,Flanders,Flemish Brabant,50.98681833636363,4.542356572727273
256,3200,Flanders,Flemish Brabant,50.991425472631576,4.836470981578947
257,3201,Flanders,Flemish Brabant,51.00874925833333,4.883209825
258,3202,Flanders,Flemish Brabant,50.97291841,4.89429064
259,3210,Flanders,Flemish Brabant,50.88531610769231,4.825447841025641
260,3211,Flanders,Flemish Brabant,50.86886925,4.8939156375
261,3212,Flanders,Flemish Brabant,50.87266941428572,4.790956199999999
262,3220,Flanders,Flemish Brabant,50.92563418095239,4.777892719047618
263,3221,Flanders,Flemish Brabant,50.950345633333335,4.831273444444445
264,3270,Flanders,Flemish Brabant,50.54943145169492,3.513693344915254
265,3271,Flanders,Flemish Brabant,51.0161417462963,4.981195057407408
266,3272,Flanders,Flemish Brabant,51.012732076666666,4.950127216666667
267,3290,Flanders,Flemish Brabant,50.9972435373494,5.064400708433735
268,3293,Flanders,Flemish Brabant,50.979805725000006,5.02874605
269,3294,Flanders,Flemish Brabant,50.99956845,5.027310725
270,3300,Flanders,Flemish Brabant,50.81003864527364,4.934399084577114
271,3320,Flanders,Flemish Brabant,50.77776137619047,4.885047366666667
272,3321,Flanders,Flemish Brabant,50.76749966666667,4.920346333333334
273,3350,Flanders,Flemish Brabant,50.82521029285714,5.038475616666666
274,3360,Flanders,Flemish Brabant,50.84796478139535,4.77763186627907
275,3370,Flanders,Flemish Brabant,50.84031549642857,4.837861910714286
276,3380,Flanders,Flemish Brabant,50.87505203333334,4.947591914285714
277,3384,Flanders,Flemish Brabant,50.87723065,4.9177646500000005
278,3390,Flanders,Flemish Brabant,50.918724266037735,4.89241427735849
279,3391,Flanders,Flemish Brabant,50.8934701,4.9135474
280,3400,Flanders,Flemish Brabant,50.75427421086956,5.067685913043478
281,3401,Flanders,Flemish Brabant,50.727076318181815,5.075763254545454
282,3404,Flanders,Flemish Brabant,50.7645895,5.092892366666667
283,3440,Flanders,Flemish Brabant,50.82772368842105,5.100178176842105
284,3450,Flanders,Flemish Brabant,50.89160002222222,5.112922305555555
285,3454,Flanders,Flemish Brabant,50.89317690000001,5.167865166666666
286,3460,Flanders,Flemish Brabant,50.93762455348837,4.976380774418605
287,3461,Flanders,Flemish Brabant,50.9133072,4.9598834
288,3470,Flanders,Flemish Brabant,50.89409767083333,5.043137166666667
289,3471,Flanders,Flemish Brabant,50.86701494,4.99772178
290,3472,Flanders,Flemish Brabant,50.89118825,5.0054661000000005
291,3473,Flanders,Flemish Brabant,50.91360052857143,5.009265071428572
292,3500,Flanders,Limburg,50.93152934717833,5.335025257336343
293,3510,Flanders,Limburg,50.948416300000005,5.254017126470588
294,3511,Flanders,Limburg,50.948596513333335,5.300845846666666
295,3512,Flanders,Limburg,50.92127984285714,5.255288914285714
296,3520,Flanders,Limburg,50.990713603174605,5.368595055555556
297,3530,Flanders,Limburg,51.03872805238096,5.399634477380952
298,3540,Flanders,Limburg,50.93415812,5.185328012
299,3545,Flanders,Limburg,50.9492386125,5.1073756890625
300,3550,Flanders,Limburg,51.02818703333333,5.2957596760416665
301,3560,Flanders,Limburg,50.99050211269841,5.184803747619048
302,3570,Flanders,Limburg,50.87456919310345,5.286738717241379
303,3580,Flanders,Limburg,51.05707347948718,5.233290384615385
304,3581,Flanders,Limburg,51.08718659545455,5.230378577272727
305,3582,Flanders,Limburg,51.05982699142857,5.265258785714286
306,3583,Flanders,Limburg,51.04071065490196,5.17544748627451
307,3590,Flanders,Limburg,50.91698403076924,5.43202672923077
308,3600,Flanders,Limburg,50.972747720394736,5.500292488157895
309,3620,Flanders,Limburg,50.88934293508772,5.648530735087719
310,3621,Flanders,Limburg,50.92373990909091,5.682034709090909
311,3630,Flanders,Limburg,50.965683468421055,5.693280539473684
312,3631,Flanders,Limburg,50.940129266666666,5.724597766666666
313,3640,Flanders,Limburg,51.14013323636364,5.750746159090909
314,3650,Flanders,Limburg,51.099556643939394,5.688545948484848
315,3660,Flanders,Limburg,51.04249026666667,5.583982077777778
316,3665,Flanders,Limburg,51.00985539090909,5.595551472727273
317,3670,Flanders,Limburg,51.09047823043478,5.544436821739131
318,3680,Flanders,Limburg,51.09518163773585,5.746290220754717
319,3690,Flanders,Limburg,50.942342877777776,5.567926888888889
320,3700,Flanders,Limburg,50.77801291296296,5.467982622839506
321,3720,Flanders,Limburg,50.85549811612903,5.392122351612903
322,3721,Flanders,Limburg,50.86873105,5.4241124
323,3722,Flanders,Limburg,50.8521161,5.4191049
324,3723,Flanders,Limburg,50.8366446,5.3993909
325,3724,Flanders,Limburg,50.8412826,5.4319972
326,3730,Flanders,Limburg,50.85433812,5.481911275
327,3740,Flanders,Limburg,50.876709695918365,5.516452582653061
328,3770,Flanders,Limburg,50.80798179245283,5.6084680698113205
329,3790,Flanders,Limburg,50.75846036666667,5.729581866666667
330,3791,Flanders,Limburg,50.7315308,5.8808478
331,3793,Flanders,Limburg,50.7560763,5.8700553
332,3800,Flanders,Limburg,50.81142142052401,5.200172232751092
333,3803,Flanders,Limburg,50.82543499230769,5.146778069230769
334,3806,Flanders,Limburg,50.78015945,5.12893165
335,3830,Flanders,Limburg,50.838492875,5.33478425625
336,3832,Flanders,Limburg,50.8420453,5.3015494
337,3840,Flanders,Limburg,50.80531364262295,5.318547008196722
338,3850,Flanders,Limburg,50.87569989,5.2195329033333335
339,3870,Flanders,Limburg,50.7551355475,5.297577645
340,3890,Flanders,Limburg,50.7351015,5.176717051612903
341,3891,Flanders,Limburg,50.753988433333326,5.1910087166666665
342,3900,Flanders,Limburg,51.20993928260869,5.419746923188406
343,3910,Flanders,Limburg,51.24127557586207,5.450705593103448
344,3920,Flanders,Limburg,51.22691180424243,5.312687412727272
345,3930,Flanders,Limburg,51.25456462608695,5.520384695652174
346,3940,Flanders,Limburg,51.13397140833333,5.374897358333333
347,3941,Flanders,Limburg,51.15257331111111,5.3755459
348,3945,Flanders,Limburg,51.09880220298508,5.155115841791044
349,3950,Flanders,Limburg,51.19004441052632,5.555861552631579
350,3960,Flanders,Limburg,51.141116573170734,5.6046145121951225
351,3970,Flanders,Limburg,51.12069377640449,5.252508362921348
352,3971,Flanders,Limburg,51.1154467,5.228821576470588
353,3980,Flanders,Limburg,51.06447212612613,5.093503350450451
354,3990,Flanders,Limburg,51.12854931428571,5.443018571428572
355,4000,Wallonia,Liège,50.641218364772726,5.569341311704545
356,4020,Wallonia,Liège,50.64012737456522,5.600726293913043
357,4030,Wallonia,Liège,50.62601423908046,5.609355793103449
358,4031,Wallonia,Liège,50.59892602045454,5.577131720454545
359,4032,Wallonia,Liège,50.612755664,5.621191538000001
360,4040,Wallonia,Liège,50.66857502967742,5.62345429483871
361,4041,Wallonia,Liège,50.67775021538462,5.5911813019230765
362,4042,Wallonia,Liège,50.69611882727273,5.563147809090909
363,4050,Wallonia,Liège,50.58855283846154,5.643968869230769
364,4051,Wallonia,Liège,50.60211630555556,5.631960944444445
365,4052,Wallonia,Liège,50.56232230625,5.63926049375
366,4053,Wallonia,Liège,50.59466187777778,5.611387413888888
367,4100,Wallonia,Liège,50.59415401503417,5.5153232945330295
368,4101,Wallonia,Liège,50.61806306296297,5.50023312345679
369,4102,Wallonia,Liège,50.59464373793103,5.539991913793103
370,4120,Wallonia,Liège,50.54314684285714,5.479936857142857
371,4121,Wallonia,Liège,50.54632737368421,5.464350342105263
372,4122,Wallonia,Liège,50.544589494444445,5.510288877777778
373,4130,Wallonia,Liège,50.547929046376815,5.58085075942029
374,4140,Wallonia,Liège,50.51330754166666,5.669660172222223
375,4141,Wallonia,Liège,50.528646877777774,5.707647088888889
376,4160,Wallonia,Liège,50.477237683333335,5.518118666666666
377,4161,Wallonia,Liège,50.49836165,5.51674275
378,4163,Wallonia,Liège,50.5161337,5.4773009
379,4170,Wallonia,Liège,50.47509318461539,5.582095515384615
380,4171,Wallonia,Liège,50.50709328333334,5.58079125
381,4180,Wallonia,Liège,50.44059300952381,5.550466780952381
382,4181,Wallonia,Liège,50.4240641,5.5664259
383,4190,Wallonia,Liège,50.411103175,5.585307583333333
384,4210,Wallonia,Liège,50.57875172666666,5.095973993333333
385,4217,Wallonia,Liège,50.54195275384616,5.088509761538462
386,4218,Wallonia,Liège,50.52372006,5.1220332
387,4219,Wallonia,Liège,50.615030825,5.0257506625
388,4250,Wallonia,Liège,50.6698604,5.180227333333334
389,4252,Wallonia,Liège,50.6505471,5.192968349999999
390,4254,Wallonia,Liège,50.6619292,5.1764869
391,4257,Wallonia,Liège,50.70424476190477,5.209414252380952
392,4260,Wallonia,Liège,50.618454915,5.138381525
393,4261,Wallonia,Liège,50.636248300000005,5.1290395
394,4263,Wallonia,Liège,50.6395809,5.1732773
395,4280,Wallonia,Liège,50.67394116393443,5.076199122950819
396,4287,Wallonia,Liège,50.71995041111112,5.023272544444445
397,4300,Wallonia,Liège,50.700186197959184,5.265349845918368
398,4317,Wallonia,Liège,50.64817155833333,5.246666366666667
399,4340,Wallonia,Liège,50.692173955172414,5.411617848275863
400,4342,Wallonia,Liège,50.6830597,5.4621587
401,4347,Wallonia,Liège,50.656067500000006,5.417345135294118
402,4350,Wallonia,Liège,50.68561786363637,5.338691009090909
403,4351,Wallonia,Liège,50.6971618,5.3395829
404,4357,Wallonia,Liège,50.64965762857143,5.317610257142857
405,4360,Wallonia,Liège,50.724656145,5.345044755
406,4367,Wallonia,Liège,50.71166561935484,5.394308041935484
407,4400,Wallonia,Liège,50.604946890769234,5.45398476
408,4420,Wallonia,Liège,50.63247908737864,5.527791663106796
409,4430,Wallonia,Liège,50.65826312105263,5.52695558486842
410,4431,Wallonia,Liège,50.665857442857146,5.500613100000001
411,4432,Wallonia,Liège,50.67968827037037,5.507190118518519
412,4450,Wallonia,Liège,50.71246437857143,5.563224580952381
413,4451,Wallonia,Liège,50.6882001,5.5495645
414,4452,Wallonia,Liège,50.72586846666667,5.515841033333333
415,4453,Wallonia,Liège,50.6661313,5.555037
416,4458,Wallonia,Liège,50.71706254117648,5.5783683058823526
417,4460,Wallonia,Liège,50.63687777052631,5.473490999999999
418,4470,Wallonia,Liège,50.59610972244898,5.359152240816327
419,4480,Wallonia,Liège,50.57542151333334,5.393180596666666
420,4500,Wallonia,Liège,50.52308907417218,5.236245843046358
421,4520,Wallonia,Liège,50.54171634791666,5.216373864583333
422,4525,MISSING,MISSING,,
423,4530,Wallonia,Liège,50.590914286956526,5.242177395652174
424,4537,Wallonia,Liège,50.61103320555556,5.316727472222222
425,4540,Wallonia,Liège,50.55203399827587,5.3111681689655175
426,4550,Wallonia,Liège,50.50747395,5.40470065
427,4557,Wallonia,Liège,50.48435977142857,5.385277007142856
428,4560,Wallonia,Liège,50.411793592307696,5.344634684615385
429,4570,Wallonia,Liège,50.479225865,5.23735918
430,4577,Wallonia,Liège,50.48317013571428,5.3089951357142855
431,4590,Wallonia,Liège,50.447901775,5.45538885
432,4600,Wallonia,Liège,50.73627133636364,5.692891301298702
433,4601,Wallonia,Liège,50.6971473,5.679103250000001
434,4602,Wallonia,Liège,50.68370464166667,5.674300575
435,4607,Wallonia,Liège,50.72324549,5.73190761
436,4608,Wallonia,Liège,50.72716756666667,5.770155583333334
437,4610,Wallonia,Liège,50.62965578703703,5.661670696296296
438,4620,Wallonia,Liège,50.6154505433735,5.684408944578313
439,4621,Wallonia,Liège,50.629788951724144,5.694130351724138
440,4623,Wallonia,Liège,50.59980365,5.684675650000001
441,4624,Wallonia,Liège,50.611295298181815,5.666116203636364
442,4630,Wallonia,Liège,50.61960974754098,5.73285466557377
443,4632,Wallonia,Liège,50.6573642,5.7125661
444,4633,Wallonia,Liège,50.63731143333333,5.743620666666666
445,4650,Wallonia,Liège,50.63859426428572,5.792860282142857
446,4651,Wallonia,Liège,50.6349815625,5.7990700125
447,4652,Wallonia,Liège,50.60245374,5.77149198
448,4653,Wallonia,Liège,50.6635508,5.7498804
449,4654,Wallonia,Liège,50.6942215,5.8002035
450,4670,Wallonia,Liège,50.66231720303031,5.6920728
451,4671,Wallonia,Liège,50.66062619545455,5.683115528787878
452,4672,Wallonia,Liège,50.6920802,5.70073435
453,4680,Wallonia,Liège,50.71098553442623,5.633954214754098
454,4681,Wallonia,Liège,50.71123355384616,5.678763361538461
455,4682,Wallonia,Liège,50.73435671818181,5.623531081818182
456,4683,Wallonia,Liège,50.69620675882353,5.6483278
457,4684,Wallonia,Liège,50.735351344444446,5.666329999999999
458,4690,Wallonia,Liège,50.76087008421053,5.594392786842105
459,4700,Wallonia,Liège,50.631692005109485,6.030630330656935
